Nombre,Dirección,lat,lon,coord_source,dist_plaza_grande_km,existe_gmaps,estrellas_num,Cantidad de Reseñas,log1p_resenas,Tiene IG,Seguidores IG,log1p_seguidores_ig,Tiene TikTok,Seguidores TT,log1p_seguidores_tt,Likes TT,Tipo Restaurante,tipo_restaurante_ui,Franquicia,franquicia_bin,marca_id,cuenta_social_duplicada,AÑO REGISTRO,CATEGORÍA,Instagram,URL IG,TikTok,URL Tik Tok
CISNE DE LA PLAZA DEL TEATRO,"OLMEDO E1-136 PEDRO FERMÍN CEVALLOS, Quito, Ecuador",-0.2195263,-78.5082031,primaria_C_D,0.48990381185632825,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,CISNE DE LA PLAZA DEL TEATRO__71,FALSE,2011,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
CLAROSCURO,"MONTUFAR N7-13 OLMEDO, Quito, Ecuador",-0.223328,-78.514359,primaria_C_D,0.3763157855293884,TRUE,4.7,170,5.14166355650266,1,24900,10.122663242288953,1,3130,8.049107721326406,44300,Nuevo Tradicional,Nuevo Tradicional,Franquicia,1,CLAROSCURO,FALSE,2023,PRIMERA / 4 TENEDORES,claroscuro.uio,https://www.instagram.com/claroscuro.uio/,@claroscuro.uio,https://www.tiktok.com/@claroscuro.uio
COCHOLATE COMIDA ECUATORIANA,"García Moreno N2-60 Sucre, Quito, Ecuador",-0.2199702,-78.5148448,primaria_C_D,0.2673005274932913,TRUE,4.1,345,5.846438775057725,1,32800,10.39821428171237,1,17600,9.77571099759397,257800,Nuevo Tradicional,Nuevo Tradicional,Franquicia,1,COCHOLATE COMIDA ECUATORIANA,FALSE,2024,PRIMERA / 4 TENEDORES,cocholateecu,https://www.instagram.com/cocholateecu/,@cocholateecu,https://www.tiktok.com/@cocholateecu
COCOA PACHA FOOD COFFEE CHOCOLATE,"MORALES OE11-13 GUAYAQUIL, Quito, Ecuador",-0.223794157,-78.51350793,respaldo_R_S,0.383056079723166,FALSE,,0,0,0,0,0,0,0,0,0,Cafetería,Cafetería,No posee,0,COCOA PACHA FOOD COFFEE CHOCOLATE__74,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
COLONIAL,"AV PICHINCHA N4-39 SUCRE, Quito, Ecuador",-0.2178802,-78.5070442,respaldo_R_S,0.6729697571895931,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,COLONIAL__75,FALSE,2008,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
COMEDOR EL TAMALITO,"Juan Pío Montúfar 192, 170130 Quito",-0.224448729,-78.51150938,primaria_C_D,0.4526845554968268,TRUE,0,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,COMEDOR EL TAMALITO__76,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
COMEDOR MIRYAN,"MANABÍ OE1-37 Flores, Quito, Ecuador",-0.219216344,-78.50858356,respaldo_R_S,0.4582802706029115,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,COMEDOR MIRYAN__77,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
COMIDA TIPICA LOS TRES CHIVOS DE DAVID,"MARQUESA DE SOLANDA N545 MEJIA, Quito, Ecuador",-0.2184406,-78.510825,primaria_C_D,0.29517409457816646,TRUE,4.6,61,4.127134385045092,1,531,6.2766434893416445,1,1588,7.370860166536716,10300,Tradicional,Tradicional,No posee,0,COMIDA TIPICA LOS TRES CHIVOS DE DAVID__78,FALSE,2018,SEGUNDA / 3 TENEDORES,lostreschivosdedavid,https://www.instagram.com/lostreschivosdedavid/,@lostreschivosdedavid,https://www.tiktok.com/@lostreschivosdedavid
COMIDA TÍPICA RESTAURANTE DAVID,"N4A ESPEJO OE 3-45 VENEZUELA, Quito, Ecuador",-0.2172352,-78.5124424,primaria_C_D,0.3630856906273128,TRUE,4.6,61,4.127134385045092,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,COMIDA TÍPICA RESTAURANTE DAVID__79,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
COMIDAS DE LA ROCAFUERTE,"BOLÍVAR OE4-67 GARCÍA MORENO, Quito, Ecuador",-0.2171185,-78.5143446,primaria_C_D,0.4283104125642715,TRUE,4.5,135,4.912654885736052,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,COMIDAS DE LA ROCAFUERTE__80,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
CONVERGENCIA ALIMENTO DE TODOS LOS TIEMPOS,"VICENTE ROCAFUERTE E4-115 N3 SUCRE, Quito, Ecuador",-0.2188224,-78.5049448,primaria_C_D,0.8605549858968073,TRUE,5,363,5.8971538676367405,1,896,6.799055862058796,0,0,0,0,Nuevo Tradicional,Nuevo Tradicional,No posee,0,CONVERGENCIA ALIMENTO DE TODOS LOS TIEMPOS__81,FALSE,2023,TERCERA / 2 TENEDORES,convergencia.food,https://www.instagram.com/convergencia.food/,No tiene,0
CRYZPY,"N3 SUCRE E3221 AV PICHINCHA, Quito, Ecuador",-0.2210091,-78.5099563,primaria_C_D,0.288453794829577,TRUE,4.1,9,2.302585092994046,1,73,4.30406509320417,1,1625,7.3938782901077555,11700,Fast Food,Fast Food,No posee,0,CRYZPY__82,FALSE,2024,SEGUNDA / 3 TENEDORES,cryzpy.ec,https://www.instagram.com/cryzpy.ec/reels/,@cryzpyec,https://www.tiktok.com/@cryzpyec
CUCHARA DE PALO DE LA RONDA,"MORALES 984 VENEZUELA, Quito, Ecuador",-0.225111829,-78.5141064,primaria_C_D,0.5430304019094758,TRUE,4.2,5,1.791759469228055,0,0,0,0,0,0,0,Bar,Bar,No posee,0,CUCHARA DE PALO DE LA RONDA__83,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
D''L MAR CEVICHES MARISCOS & ALGO MAS...,"Manabi y García Moreno &, 170401 Quito",-0.221592987,-78.50927806,respaldo_R_S,0.37831389308103636,TRUE,4.8,16,2.833213344056216,1,92,4.532599493153256,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,D''L MAR CEVICHES MARISCOS & ALGO MAS...__84,FALSE,2024,PRIMERA / 4 TENEDORES,dlmar.rest,https://www.instagram.com/dlmar.rest/,No tiene,0
DAVID POLLO DE SAN BLAS,"Av. Gran Colombia N11-300, 170136 Quito",-0.217056047,-78.50487274,primaria_C_D,0.9305564476000607,TRUE,4.5,6,1.9459101490553132,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,DAVID POLLO DE SAN BLAS__85,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
DELICIA DE JUANCHO,"García Moreno y Manabi, 170401 Quito",-0.217853415,-78.51065215,primaria_C_D,0.35891875600691703,TRUE,5,1,0.6931471805599453,1,822,6.71295620067707,0,0,0,0,Fast Food,Fast Food,No posee,0,DELICIA DE JUANCHO__86,FALSE,2017,SEGUNDA / 3 TENEDORES,las_delicias_de_juancho,https://www.instagram.com/las_delicias_de_juancho/,No tiene,0
DELICIAS COLOMBIA ISOLINA,"CANTUÑA S4-30 ABDON CALDERON, Quito, Ecuador",-0.2181744,-78.5088909,primaria_C_D,0.4774113389398138,TRUE,4.3,1003,6.911747300251674,0,0,0,0,0,0,0,Internacional,Internacional,No posee,0,DELICIAS COLOMBIA ISOLINA__87,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
DELICIAS DE LA CHILE,"N2 BOLIVAR OE8108 OE9 CHIMBORAZO, Quito, Ecuador",-0.2220496,-78.5075475,primaria_C_D,0.5770165055794209,TRUE,5,6,1.9459101490553132,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,DELICIAS DE LA CHILE__88,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
DELICIAS DE LA GUAIRA,"García Moreno  N7-50 N8 manabÍ, Quito, Ecuador",-0.217716244,-78.51061357,respaldo_R_S,0.37391703621475836,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,DELICIAS DE LA GUAIRA__89,FALSE,2023,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
DELICIAS MANABITAS,"E3 PEDRO FERMIN CEVALLOS N5-55 N5 CHILE, Quito, Ecuador",-0.2183076,-78.515861,primaria_C_D,0.4462059011240778,TRUE,4.7,16,2.833213344056216,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,DELICIAS MANABITAS__90,FALSE,2015,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
DELICIAS MERCEDITAS,"DON BOSCO E4 19 VICENTE LEON, Quito, Ecuador",-0.221028065,-78.50467416,primaria_C_D,0.8721660752579362,TRUE,0,0,0,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,DELICIAS MERCEDITAS__91,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
DELIRIUM,"E1A JOAQUIN PAREDES E1-152 VICENTE ROCAFUERTE, Quito, Ecuador",-0.2189516,-78.5043356,primaria_C_D,0.9240157208695984,TRUE,4.8,66,4.204692619390966,1,1722,7.45182223652793,1,203,5.318119993844216,2428,Internacional,Internacional,No posee,0,DELIRIUM__92,FALSE,2023,CUARTA / 1 TENEDOR,deliriumpizzaarte,https://www.instagram.com/deliriumpizzaarte/,@deliriumpizzaarte,https://www.tiktok.com/@deliriumpizzaarte
DIEGUITO,"Imbabura N3-09, 170401 Quito",-0.21920733,-78.51649292,primaria_C_D,0.4666766569117991,TRUE,2,1,0.6931471805599453,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,DIEGUITO__93,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
DIOSOLOPAY,"SUCRE 391 GARCÍA MORENO, Quito, Ecuador",-0.2204752,-78.5131769,primaria_C_D,0.0753177885284819,TRUE,4.2,498,6.212606095751519,1,87,4.477336814478207,1,275,5.62040086571715,3898,Nuevo Tradicional,Nuevo Tradicional,No posee,0,DIOSOLOPAY__94,FALSE,2012,PRIMERA / 4 TENEDORES,restaurante_diosolopay,https://www.instagram.com/restaurante_diosolopay/,@_restaurante_diosolopay_,https://www.tiktok.com/@_restaurante_diosolopay_
DON PANCHO,"Imbabura y Chile, Quito, Ecuador",-0.217324285,-78.51523898,primaria_C_D,0.4663174744271215,TRUE,2.3,72,4.290459441148391,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,DON PANCHO__95,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
DON PEDRO,"Asunción Oe5-174, 170103 Quito",-0.206294705,-78.50672222,primaria_C_D,1.7052121209418467,TRUE,4.6,5,1.791759469228055,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,DON PEDRO__96,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
DON POLLO,"QFMP+GCR, imbabura y, José Joaquín Olmedo, 170401 Quito",-0.216129871,-78.5139787,primaria_C_D,0.5129998086456361,TRUE,4.3,36,3.6109179126442243,1,730,6.594413459749778,1,5493,8.611411866655219,1516,Fast Food,Fast Food,Franquicia,1,DON POLLO,FALSE,2008,SEGUNDA / 3 TENEDORES,donpolloec,https://www.instagram.com/donpolloec/,@donpolloec,https://www.tiktok.com/@donpolloec
DULCE TRADICION ,"ANTEPARA E4-60 RíOS, Quito, Ecuador",-0.2242688,-78.5137557,primaria_C_D,0.4417198296859073,TRUE,5,1,0.6931471805599453,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,DULCE TRADICION __98,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL ATRIO 593,"GUAYAQUIL n7-14 OLMEDO, Quito, Ecuador",-0.2185525,-78.5111269,primaria_C_D,0.2649645188306708,TRUE,4.6,14,2.70805020110221,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL ATRIO 593__99,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL BALCÓN MIRADOR XAVIER,"ROCAFUERTE OE6-124 oe6a CUENCA, Quito, Ecuador",-0.2256032,-78.51323923,primaria_C_D,0.5733724417969835,TRUE,4,5,1.791759469228055,0,0,0,0,0,0,0,Nuevo Tradicional,Nuevo Tradicional,No posee,0,EL BALCÓN MIRADOR XAVIER__100,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL BALCÓN SUMAK RIKUY,"EsmeraldaS Oe3-48 Vargas, Quito, Ecuador",-0.221329686,-78.5112314,respaldo_R_S,0.1685511497084546,TRUE,4.4,168,5.1298987149230735,0,0,0,0,0,0,0,Nuevo Tradicional,Nuevo Tradicional,No posee,0,EL BALCÓN SUMAK RIKUY__101,FALSE,2015,PRIMERA / 4 TENEDORES,No tiene,0,No tiene,0
EL BUEN CAFÉ DE JOEL,"de 3, La Ronda 68, 170130 Quito",-0.2239942,-78.5141064,primaria_C_D,0.4276296631385709,TRUE,3.7,43,3.784189633918261,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL BUEN CAFÉ DE JOEL__102,FALSE,2010,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL BUEN POLLO CARMITA,"E6 VALPARAISO N4-67 N4C ANTOFAGASTA, Quito, Ecuador",-0.2205044,-78.5069922,primaria_C_D,0.612435077025755,TRUE,4.4,47,3.871201010907891,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL BUEN POLLO CARMITA__103,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL BUEN SAZÓN,"BENALCÁZAR n3-07 SUCRE, Quito, Ecuador",-0.220705886,-78.51439403,respaldo_R_S,0.2118456112568385,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL BUEN SAZÓN__104,FALSE,2021,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL CAFE MUSICAL LA RONDA,"OE2 FLORES N5-04 Y N5 CHILE, Quito, Ecuador",-0.2242057,-78.5140378,primaria_C_D,0.4461259869887381,TRUE,2.3,6,1.9459101490553132,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL CAFE MUSICAL LA RONDA__105,FALSE,2014,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL CANDDYL DE LA RONDA,"IMBABURA N2-53 ALIANZA, Quito, Ecuador",-0.2258871,-78.513209,primaria_C_D,0.6041837480443387,TRUE,4,740,6.608000625296087,1,383,5.950642552587727,0,0,0,0,Bar,Bar,No posee,0,EL CANDDYL DE LA RONDA__106,FALSE,2022,SEGUNDA / 3 TENEDORES,canddyl_de_la_ronda,https://www.instagram.com/canddyl_de_la_ronda/,No tiene,0
EL CHAVO,"PEDRO FERMIN CEVALLOS N10-56 ANTEPARA, Quito, Ecuador",-0.221571621,-78.50742303,respaldo_R_S,0.5769678807139725,FALSE,,0,0,0,0,0,0,0,0,0,Internacional,Internacional,No posee,0,EL CHAVO__107,FALSE,2023,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL CHEF,"GARCÍA MORENO N752 MANABÍ, Quito, Ecuador",-0.221244436,-78.51368897,respaldo_R_S,0.1559828865008141,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL CHEF__108,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL CHULLA QUITEÑO,"SUCRE OE6-16 BENALCáZAR, Quito, Ecuador",-0.220497055,-78.51416147,respaldo_R_S,0.1847459569131474,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL CHULLA QUITEÑO__109,FALSE,2010,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL CHULLA Y LOS CHAGRAS,"MONTÚFAR N2-26 sucre, Quito, Ecuador",-0.224099,-78.5145201,primaria_C_D,0.45892051857236366,TRUE,4.3,105,4.663439094112067,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL CHULLA Y LOS CHAGRAS__110,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL DESCANSO DE LA MONTÚFAR,"OLMEDO OE2-18 Flores, Quito, Ecuador",-0.219756271,-78.50905255,respaldo_R_S,0.39215518369562724,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL DESCANSO DE LA MONTÚFAR__111,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL FLACO DE LOJA,"Venezuela N7-67, N7-67, 170401 Quito",-0.21828198,-78.51005005,primaria_C_D,0.36747828354041817,TRUE,5,2,1.0986122886681098,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,EL FLACO DE LOJA__112,FALSE,2020,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL GOCHO BURGUER,"GARCIA MORENO N284 SUCRE, Quito, Ecuador",-0.2188216,-78.5135489,primaria_C_D,0.2200761268535885,TRUE,4,2,1.0986122886681098,1,82,4.418840607796598,1,1685,7.430114138561801,6501,Fast Food,Fast Food,No posee,0,EL GOCHO BURGUER__113,FALSE,2025,CUARTA / 1 TENEDOR,el.gochoburger,https://www.instagram.com/el.gochoburger/,@elgocho.burger,https://www.tiktok.com/@elgocho.burger
EL GRAN POLLO EL SEVILLANITO"","SUCRE E3-277 AV. PICHINCHA, Quito, Ecuador",-0.227047,-78.50793684,respaldo_R_S,0.8873697959132996,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL GRAN POLLO EL SEVILLANITO""__114,FALSE,2012,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL HORNO DE LEÑA DE LA RONDA,"INCLANA N4-281 AV PICHINCHA, Quito, Ecuador",-0.2251296,-78.5135886,primaria_C_D,0.5288277827407089,TRUE,4.5,261,5.568344503761097,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL HORNO DE LEÑA DE LA RONDA__115,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL HUERTO,"Inclana E2-80 AV. Pichincha, Quito, Ecuador",-0.222332496,-78.51394296,respaldo_R_S,0.25935234118498984,TRUE,4,6,1.9459101490553132,0,0,0,0,0,0,0,Saludable,Saludable,No posee,0,EL HUERTO__116,FALSE,2019,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL HUEVOTOTOTE,"av. GUAYAQUIL N5-31 CHILE , Quito, Ecuador",-0.2247811,-78.5154068,respaldo_R_S,0.5753966884931357,FALSE,,0,0,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,EL HUEVOTOTOTE__117,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL JAVI,"MORALES OE1-11 MALDONADO, Quito, Ecuador",-0.225592389,-78.51334977,respaldo_R_S,0.5740773826203277,FALSE,,0,0,0,0,0,0,0,0,0,Cafetería,Cafetería,No posee,0,EL JAVI__118,FALSE,2015,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL KON-CH-RITO,"av. Pichincha N4-391 Chile, Quito, Ecuador",-0.2208487,-78.5171516,primaria_C_D,0.5186817633258679,TRUE,4.9,50,3.9318256327243257,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL KON-CH-RITO__119,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL LEGÍTIMO MAMA MICHE DE LA MARIN,"FLORES N7-54 MANABÍ, Quito, Ecuador",-0.2233244,-78.5083584,primaria_C_D,0.5574163921046059,TRUE,4.7,46,3.8501476017100584,1,392,5.973809611869261,1,3872,8.261784679514752,14300,Tradicional,Tradicional,Franquicia,1,EL LEGÍTIMO MAMA MICHE DE LA MARIN,FALSE,2012,CUARTA / 1 TENEDOR,mamamiche.quito,https://www.instagram.com/mamamiche.quito/,@mamamichedesde1940,https://www.tiktok.com/@mamamichedesde1940
EL MESON DE LA RECOLETA ,"EJE LONG. JUAN PIO MONTUFAR N5-6C MEJIA, Quito, Ecuador",-0.2309051,-78.5137749,primaria_C_D,1.1656466668936436,TRUE,4.3,92,4.532599493153256,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL MESON DE LA RECOLETA __121,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL MOLINO DE  LA  OLMEDO,"Olmedo Oe4-12 Venezuela, Quito, Ecuador",-0.221225993,-78.50958472,primaria_C_D,0.3340625209281684,TRUE,4.2,5,1.791759469228055,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL MOLINO DE  LA  OLMEDO__122,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL MONARCA POLLOS AL VINO,"MORALES OE3-24 GUAYAQUIL, Quito, Ecuador",-0.224323142,-78.51384108,respaldo_R_S,0.45050941478304557,TRUE,4.6,5,1.791759469228055,1,242,5.493061443340548,1,323,5.780743515792329,1907,Fast Food,Fast Food,No posee,0,EL MONARCA POLLOS AL VINO__123,FALSE,2024,SEGUNDA / 3 TENEDORES,elmonarcapollosalvino,https://www.instagram.com/elmonarcapollosalvino/,@monarca.polloalvino,https://www.tiktok.com/@monarca.polloalvino
EL MONASTERIO FRUTAS Y ALGO MAS,"OE1 MONTUFAR N5-46 MEJIA PB LA MARIN, Quito, Ecuador",-0.218313442,-78.51129276,primaria_C_D,0.277730180244463,TRUE,0,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL MONASTERIO FRUTAS Y ALGO MAS__124,FALSE,2019,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL MONO ABRIL,"Sucre OE1-50 Pasaje OE1A, Quito, Ecuador",-0.221446456,-78.51342569,respaldo_R_S,0.14720915675384125,FALSE,,0,0,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,EL MONO ABRIL__125,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL PADRE ALMEIDA GRILL RESTAURANTE & EVENTOS,"C. de la Rda. 730, 170130 Quito",-0.225253829,-78.51349856,primaria_C_D,0.5401372639062413,TRUE,4.5,16,2.833213344056216,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL PADRE ALMEIDA GRILL RESTAURANTE & EVENTOS__126,FALSE,2018,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL PARAÍSO QUITEÑO,"Mejía Oe6-50 Cuenca, Quito, Ecuador",-0.217513883,-78.51352412,respaldo_R_S,0.35102569124064353,FALSE,,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL PARAÍSO QUITEÑO__127,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL PATIO BISTRO,"QFMM+6Q9, Chile y Chimborazo &, 170401 Quito",-0.2170363,-78.51546013,primaria_C_D,0.5066324397009032,TRUE,4.5,232,5.4510384535657,1,1156,7.053585727193677,1,552,6.315358001522335,5604,Nuevo Tradicional,Nuevo Tradicional,No posee,0,EL PATIO BISTRO__128,FALSE,2011,SEGUNDA / 3 TENEDORES,elpatiobistrouio,https://www.instagram.com/elpatiobistrouio/,@elpatiobistrouio,https://www.tiktok.com/@elpatiobistrouio
EL PATIO SEVILLANO ,"OE5 GARCIA MORENO N1-10 ROCAFUERTE, Quito, Ecuador",-0.2177572,-78.5105849,primaria_C_D,0.37197164799593885,TRUE,4.3,1266,7.144407180321139,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL PATIO SEVILLANO __129,FALSE,2012,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL POLLO PACHANGUERO,"JUAN DE DIOS MORALES Oe1-65 MALDONADO, Quito, Ecuador",-0.2195296,-78.5089324,respaldo_R_S,0.4111094377289189,FALSE,,0,0,0,0,0,0,0,0,0,Fast Food,Fast Food,No posee,0,EL POLLO PACHANGUERO__130,FALSE,2008,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL RINCÓN DE LA GUATITA,"OE4 VENEZUELA N1-21 ROCAFUERTE, Quito, Ecuador",-0.224007529,-78.51120966,primaria_C_D,0.4155732720239876,TRUE,0,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL RINCÓN DE LA GUATITA__131,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL RINCON DE LA LOMA GRANDE,"FLORES N7-31 OLMEDO, Quito, Ecuador",-0.2269925,-78.5114245,primaria_C_D,0.7317710907407515,TRUE,4.7,54,4.007333185232471,1,612,6.418364935936212,1,1063,6.96979066990159,10100,Catering,Catering,No posee,0,EL RINCON DE LA LOMA GRANDE__132,FALSE,2024,SEGUNDA / 3 TENEDORES,rinconlalomagrande,https://www.instagram.com/rinconlalomagrande/,@rinconlalomagrande,https://www.tiktok.com/@rinconlalomagrande
EL RINCON DE LAS DELICIAS,"Juan de Dios Morales Oe1-123 Guayaquil, Quito, Ecuador",-0.2212405,-78.5089523,primaria_C_D,0.4029850267264173,TRUE,4.7,397,5.986452005284438,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL RINCON DE LAS DELICIAS__133,FALSE,2024,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL RINCON MANABITA LEYDI,"SUCRE 350 GARCIA MORENO, Quito, Ecuador",-0.2225128,-78.5172486,primaria_C_D,0.5734923889625826,TRUE,5,9,2.302585092994046,0,0,0,0,0,0,0,Comida Ecuatoriana,Comida Ecuatoriana,No posee,0,EL RINCON MANABITA LEYDI__134,FALSE,2022,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL RINCON VENEZOLANO,"JOSE MEJIA LEQUERICA OE4-51 VENEZUELA, Quito, Ecuador",-0.226369,-78.5115053,primaria_C_D,0.6619094491139889,TRUE,4.4,113,4.736198448394496,0,0,0,0,0,0,0,Internacional,Internacional,No posee,0,EL RINCON VENEZOLANO__135,FALSE,2025,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL RINCONCITO DE MARGARITA,"OE3 GUAYAQUIL N9-38 y N9 ESMERALDAS, Quito, Ecuador",-0.2233818,-78.5080473,respaldo_R_S,0.589763163644173,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL RINCONCITO DE MARGARITA__136,FALSE,2024,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL SABOR DE LILI,"CARABOBO OE8-91 CHIMBORAZO, Quito, Ecuador",-0.222947639,-78.52040294,respaldo_R_S,0.9199420588933016,FALSE,,0,0,0,0,0,0,0,0,0,Desconocido,Otro,No posee,0,EL SABOR DE LILI__137,FALSE,2023,SEGUNDA / 3 TENEDORES,No tiene,0,No tiene,0
EL SABOR DE LOS CARMELOS,"MONTUFAR N5-80 MEJIA, Quito, Ecuador",-0.223668271,-78.50805399,primaria_C_D,0.6070535161541425,TRUE,0,0,0,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL SABOR DE LOS CARMELOS__138,FALSE,2012,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
EL SAZON DE MECHE,"OE9 CHIMBORAZO S4-71 S4B ABDON CALDERON, Quito, Ecuador",-0.2264665,-78.5068071,primaria_C_D,0.9169890352168933,TRUE,4.3,110,4.709530201312334,0,0,0,0,0,0,0,Tradicional,Tradicional,No posee,0,EL SAZON DE MECHE__139,FALSE,2023,CUARTA / 1 TENEDOR,No tiene,0,No tiene,0
